Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

      166.55           13241.81              165.73             2971.45                0.82                0.99             5095.50



Scenario           Profit              Sales               Leftover_inv        demand
s360            13324.09                     166.55                0.00              825.21
s361            13324.09                     166.55                0.00             1375.37
s362            13324.09                     166.55                0.00             4491.66
s363            13324.09                     166.55                0.00             2413.32
s364            13324.09                     166.55                0.00             1933.66
s365            13324.09                     166.55                0.00             3642.06
s366            13324.09                     166.55                0.00             2738.89
s367            13324.09                     166.55                0.00             2955.03
s368            13324.09                     166.55                0.00             2842.44
s369            13324.09                     166.55                0.00             3265.33
s370            13324.09                     166.55                0.00             3466.06
s371            13324.09                     166.55                0.00             3056.62
s372            13324.09                     166.55                0.00             3505.10
s373            13324.09                     166.55                0.00             3691.91
s374            13324.09                     166.55                0.00             2614.83
s375            13324.09                     166.55                0.00             2408.88
s376            13324.09                     166.55                0.00             4552.70
s377            13324.09                     166.55                0.00             3847.04
s378            13324.09                     166.55                0.00             3021.95
s379            13324.09                     166.55                0.00             2600.60
s380            13324.09                     166.55                0.00             2598.04
s381            13324.09                     166.55                0.00             1615.59
s382            13324.09                     166.55                0.00             4346.74
s383            13324.09                     166.55                0.00             2121.17
s384            13324.09                     166.55                0.00             4960.92
s385            13324.09                     166.55                0.00             3457.29
s386            13324.09                     166.55                0.00             2442.16
s387            13324.09                     166.55                0.00             3314.15
s388            13324.09                     166.55                0.00             4276.88
s389            13324.09                     166.55                0.00             3432.38
s390            13324.09                     166.55                0.00             4652.09
s391            13324.09                     166.55                0.00             3111.07
s392            13324.09                     166.55                0.00             3154.04
s393            13324.09                     166.55                0.00             1317.13
s394            13324.09                     166.55                0.00             2136.47
s395            13324.09                     166.55                0.00             3474.49
s396            13324.09                     166.55                0.00             2025.20
s397            13324.09                     166.55                0.00             3377.13
s398            13324.09                     166.55                0.00             4474.91
s399            13324.09                     166.55                0.00             2306.50
s400            13324.09                     166.55                0.00             2098.96
s401            13324.09                     166.55                0.00             4365.52
s402            13324.09                     166.55                0.00             3741.04
s403            13324.09                     166.55                0.00             2648.38
s404            13324.09                     166.55                0.00             4094.50
s405            13324.09                     166.55                0.00             1986.02
s406            13324.09                     166.55                0.00             3606.30
s407            13324.09                     166.55                0.00             3366.76
s408            13324.09                     166.55                0.00             2045.87
s409            13324.09                     166.55                0.00             2632.62
s410            13324.09                     166.55                0.00             2849.03
s411            13324.09                     166.55                0.00             2494.79
s412            13324.09                     166.55                0.00              743.04
s413            13324.09                     166.55                0.00             3120.20
s414            13324.09                     166.55                0.00             3460.91
s415            13324.09                     166.55                0.00             3868.88
s416            13324.09                     166.55                0.00             3639.56
s417            13324.09                     166.55                0.00             3375.56
s418            13324.09                     166.55                0.00             3638.73
s419            13324.09                     166.55                0.00             4999.04
s420            13324.09                     166.55                0.00              737.17
s421            13324.09                     166.55                0.00             2760.80
s422            13324.09                     166.55                0.00             1662.55
s423            13324.09                     166.55                0.00             3469.41
s424            13324.09                     166.55                0.00             3764.48
s425            13324.09                     166.55                0.00             3021.03
s426            13324.09                     166.55                0.00             2291.80
s427            13324.09                     166.55                0.00             1788.76
s428            13324.09                     166.55                0.00             2629.79
s429            13324.09                     166.55                0.00             4474.03
s430            13324.09                     166.55                0.00             2838.75
s431            13324.09                     166.55                0.00             2177.73
s432            13324.09                     166.55                0.00             2708.40
s433            13324.09                     166.55                0.00             1633.83
s434            13324.09                     166.55                0.00             3809.33
s435            13324.09                     166.55                0.00             1139.83
s436            13324.09                     166.55                0.00             2767.47
s437            13324.09                     166.55                0.00             3093.50
s438            13324.09                     166.55                0.00             4122.92
s439            13324.09                     166.55                0.00             2944.97
s440            13324.09                     166.55                0.00             1967.31
s441            13324.09                     166.55                0.00              550.71
s442            13324.09                     166.55                0.00             2071.78
s443            13324.09                     166.55                0.00             3659.06
s444            13324.09                     166.55                0.00             3847.68
s445            13324.09                     166.55                0.00             3508.44
s446            13324.09                     166.55                0.00             3547.67
s447            13324.09                     166.55                0.00             1869.99
s448            13324.09                     166.55                0.00             4516.27
s449            13324.09                     166.55                0.00             5292.89
s450            13324.09                     166.55                0.00             4436.69
s451            13324.09                     166.55                0.00             2722.73
s452            13324.09                     166.55                0.00             1892.67
s453            13324.09                     166.55                0.00             3977.76
s454            13324.09                     166.55                0.00             5742.93
s455            13324.09                     166.55                0.00             4437.46
s456            13324.09                     166.55                0.00             1801.03
s457            13324.09                     166.55                0.00             2652.99
s458            13324.09                     166.55                0.00             2252.26
s459            13324.09                     166.55                0.00             1480.07
s460            13324.09                     166.55                0.00             2945.71
s461            13324.09                     166.55                0.00             4208.20
s462            13324.09                     166.55                0.00             1979.30
s463            13324.09                     166.55                0.00             4166.14
s464            13324.09                     166.55                0.00             3774.74
s465            13324.09                     166.55                0.00             1459.94
s466            13324.09                     166.55                0.00             3158.20
s467            13324.09                     166.55                0.00             1689.51
s468            13324.09                     166.55                0.00              166.55
s469            -3331.02                       0.00              166.55                0.00
s470            13324.09                     166.55                0.00             4851.84
s471            13324.09                     166.55                0.00             3980.06
s472            13324.09                     166.55                0.00             2757.49
s473            13324.09                     166.55                0.00             2808.22
s474            13324.09                     166.55                0.00             1775.45
s475            13324.09                     166.55                0.00             2815.37
s476            13324.09                     166.55                0.00             5157.40
s477            13324.09                     166.55                0.00             1135.73
s478            13324.09                     166.55                0.00             3904.70
s479            13324.09                     166.55                0.00             2882.47
s480            13324.09                     166.55                0.00             4877.46
s481            13324.09                     166.55                0.00             1975.52
s482            13324.09                     166.55                0.00             2265.00
s483            13324.09                     166.55                0.00             3968.11
s484            13324.09                     166.55                0.00             5149.28
s485            13324.09                     166.55                0.00              777.28
s486            13324.09                     166.55                0.00              958.06
s487            13324.09                     166.55                0.00             4284.70
s488            13324.09                     166.55                0.00             3327.25
s489            13324.09                     166.55                0.00             5573.77
s490            13324.09                     166.55                0.00             4540.77
s491            13324.09                     166.55                0.00             3802.55
s492            13324.09                     166.55                0.00             3135.32
s493            13324.09                     166.55                0.00             3264.10
s494            13324.09                     166.55                0.00             2123.96
s495            13324.09                     166.55                0.00             2876.49
s496            13324.09                     166.55                0.00             1770.73
s497            13324.09                     166.55                0.00             3059.01
s498            13324.09                     166.55                0.00             2886.80
s499            13324.09                     166.55                0.00             3058.25
s500            13324.09                     166.55                0.00             5004.41
s501            13324.09                     166.55                0.00             3243.74
s502            13324.09                     166.55                0.00             3776.77
s503            13324.09                     166.55                0.00             1594.22
s504            13324.09                     166.55                0.00             2048.33
s505            13324.09                     166.55                0.00             3418.69
s506            13324.09                     166.55                0.00             2862.68
s507            13324.09                     166.55                0.00             5600.52
s508            13324.09                     166.55                0.00             4239.73
s509            13324.09                     166.55                0.00             1496.49
s510            13324.09                     166.55                0.00             2137.57
s511            13324.09                     166.55                0.00             2313.17
s512            -3331.02                       0.00              166.55                0.00
s513            13324.09                     166.55                0.00             4519.56
s514            13324.09                     166.55                0.00             1913.62
s515            13324.09                     166.55                0.00             1758.86
s516            13324.09                     166.55                0.00             3420.47
s517            13324.09                     166.55                0.00             2568.45
s518            13324.09                     166.55                0.00             2663.48
s519            13324.09                     166.55                0.00             4059.48
