Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob

     4188.37          222367.67             3061.35              131.30             1127.02                0.20



Scenario           Profit              Sales               Leftover_inv        demand
s2670          241036.00                    3248.03              940.33             3248.03
s2671          335069.48                    4188.37                0.00             5531.38
s2672          125578.66                    2093.46             2094.91             2093.46
s2673          165562.56                    2493.30             1695.07             2493.30
s2674          335069.48                    4188.37                0.00             4403.17
s2675          335069.48                    4188.37                0.00             4354.98
s2676          205340.48                    2891.08             1297.29             2891.08
s2677          170256.88                    2540.24             1648.13             2540.24
s2678          184650.10                    2684.17             1504.19             2684.17
s2679          272427.50                    3561.95              626.42             3561.95
s2680          328463.92                    4122.31               66.06             4122.31
s2681          328754.61                    4125.22               63.15             4125.22
s2682           97196.81                    1809.64             2378.73             1809.64
s2683          291496.95                    3752.64              435.73             3752.64
s2684           94722.38                    1784.90             2403.47             1784.90
s2685          222287.70                    3060.55             1127.82             3060.55
s2686          212810.64                    2965.78             1222.59             2965.78
s2687          324931.08                    4086.98              101.38             4086.98
s2688          125730.59                    2094.98             2093.39             2094.98
s2689          107875.84                    1916.43             2271.94             1916.43
s2690          242131.98                    3258.99              929.37             3258.99
s2691          220764.23                    3045.32             1143.05             3045.32
s2692          335069.48                    4188.37                0.00             6092.35
s2693          214310.00                    2980.77             1207.59             2980.77
s2694          335069.48                    4188.37                0.00             5211.98
s2695           43956.62                    1277.24             2911.13             1277.24
s2696          322344.74                    4061.12              127.25             4061.12
s2697          285510.42                    3692.78              495.59             3692.78
s2698          196031.62                    2797.99             1390.38             2797.99
s2699          335069.48                    4188.37                0.00             5119.72
s2700          335069.48                    4188.37                0.00             4387.12
s2701          -26460.64                     573.07             3615.30              573.07
s2702          335069.48                    4188.37                0.00             4189.71
s2703          267138.31                    3509.06              679.31             3509.06
s2704          191544.67                    2753.12             1435.25             2753.12
s2705          335069.48                    4188.37                0.00             4490.28
s2706          143159.10                    2269.26             1919.10             2269.26
s2707          270739.39                    3545.07              643.30             3545.07
s2708          335069.48                    4188.37                0.00             4790.51
s2709           72946.55                    1567.14             2621.23             1567.14
s2710          191499.76                    2752.67             1435.70             2752.67
s2711          238044.06                    3218.11              970.25             3218.11
s2712          117411.26                    2011.79             2176.58             2011.79
s2713          335069.48                    4188.37                0.00             5173.13
s2714          231003.86                    3147.71             1040.66             3147.71
s2715          105208.66                    1889.76             2298.61             1889.76
s2716          288315.14                    3720.83              467.54             3720.83
s2717           10220.67                     939.88             3248.49              939.88
s2718          230594.42                    3143.62             1044.75             3143.62
s2719          111964.54                    1957.32             2231.05             1957.32
s2720           45855.73                    1296.23             2892.14             1296.23
s2721          260292.16                    3440.60              747.77             3440.60
s2722          330385.01                    4141.52               46.84             4141.52
s2723          285898.60                    3696.66              491.71             3696.66
s2724          309613.61                    3933.81              254.56             3933.81
s2725          335069.48                    4188.37                0.00             4845.02
s2726          195441.37                    2792.09             1396.28             2792.09
s2727          335069.48                    4188.37                0.00             4465.67
s2728          140730.86                    2244.98             1943.39             2244.98
s2729          211140.51                    2949.08             1239.29             2949.08
s2730          335069.48                    4188.37                0.00             5194.97
s2731          296658.98                    3804.26              384.11             3804.26
s2732          335069.48                    4188.37                0.00             4410.71
s2733          335069.48                    4188.37                0.00             4670.41
s2734          246209.61                    3299.77              888.60             3299.77
s2735          303135.94                    3869.03              319.34             3869.03
s2736          335069.48                    4188.37                0.00             5056.79
s2737          238878.29                    3226.46              961.91             3226.46
s2738          335069.48                    4188.37                0.00             5074.52
s2739          173478.37                    2572.46             1615.91             2572.46
s2740          335069.48                    4188.37                0.00             4373.50
s2741          194908.48                    2786.76             1401.61             2786.76
s2742          268692.53                    3524.60              663.77             3524.60
s2743          233094.78                    3168.62             1019.75             3168.62
s2744          191946.12                    2757.13             1431.23             2757.13
s2745          274891.38                    3586.59              601.78             3586.59
s2746          -49859.34                     339.08             3849.29              339.08
s2747          335069.48                    4188.37                0.00             4201.95
s2748          284505.90                    3682.73              505.64             3682.73
s2749          325664.23                    4094.32               94.05             4094.32
s2750          335069.48                    4188.37                0.00             5496.58
s2751          141244.32                    2250.12             1938.25             2250.12
s2752          284439.51                    3682.07              506.30             3682.07
s2753          335069.48                    4188.37                0.00             5084.01
s2754          207947.12                    2917.14             1271.22             2917.14
s2755          333187.71                    4169.55               18.82             4169.55
s2756          325147.48                    4089.15               99.22             4089.15
s2757          215791.28                    2995.59             1192.78             2995.59
s2758          327452.78                    4112.20               76.17             4112.20
s2759          172846.42                    2566.14             1622.23             2566.14
s2760          188768.02                    2725.35             1463.01             2725.35
s2761           -9383.66                     743.84             3444.53              743.84
s2762          239777.19                    3235.45              952.92             3235.45
s2763          313246.46                    3970.14              218.23             3970.14
s2764          111998.60                    1957.66             2230.71             1957.66
s2765          145297.42                    2290.65             1897.72             2290.65
s2766          317019.37                    4007.87              180.50             4007.87
s2767          325416.75                    4091.84               96.53             4091.84
s2768          153935.25                    2377.03             1811.34             2377.03
s2769          110059.17                    1938.27             2250.10             1938.27
s2770          161843.87                    2456.11             1732.26             2456.11
s2771          302400.63                    3861.68              326.69             3861.68
s2772          108506.81                    1922.74             2265.63             1922.74
s2773          166541.47                    2503.09             1685.28             2503.09
s2774          253564.01                    3373.31              815.05             3373.31
s2775          335069.48                    4188.37                0.00             4280.86
s2776          250096.27                    3338.64              849.73             3338.64
s2777          335069.48                    4188.37                0.00             5468.39
s2778           71034.25                    1548.02             2640.35             1548.02
s2779          287761.09                    3715.28              473.08             3715.28
s2780          315026.96                    3987.94              200.43             3987.94
s2781           71802.12                    1555.69             2632.67             1555.69
s2782          215119.49                    2988.87             1199.50             2988.87
s2783          268112.88                    3518.80              669.57             3518.80
s2784          335069.48                    4188.37                0.00             4683.89
s2785          335069.48                    4188.37                0.00             4589.83
s2786          233838.90                    3176.06             1012.31             3176.06
s2787          315256.95                    3990.24              198.13             3990.24
s2788          335069.48                    4188.37                0.00             4404.92
s2789          335069.48                    4188.37                0.00             4865.02
s2790          318613.42                    4023.81              164.56             4023.81
s2791          220399.41                    3041.67             1146.70             3041.67
s2792          161251.84                    2450.19             1738.18             2450.19
s2793           42078.29                    1258.46             2929.91             1258.46
s2794          261886.84                    3456.54              731.83             3456.54
s2795          210836.16                    2946.04             1242.33             2946.04
s2796          335069.48                    4188.37                0.00             4689.47
s2797          335069.48                    4188.37                0.00             4890.91
s2798           37687.70                    1214.55             2973.82             1214.55
s2799          254445.65                    3382.13              806.24             3382.13
s2800          129731.31                    2134.99             2053.38             2134.99
s2801          229835.98                    3136.03             1052.34             3136.03
s2802          180714.33                    2644.82             1543.55             2644.82
s2803          335069.48                    4188.37                0.00             5092.81
s2804          -58172.07                     255.95             3932.42              255.95
s2805          257228.16                    3409.96              778.41             3409.96
s2806           36682.95                    1204.50             2983.87             1204.50
s2807          239026.42                    3227.94              960.43             3227.94
s2808          220219.71                    3039.87             1148.50             3039.87
s2809          304349.86                    3881.17              307.20             3881.17
s2810           84154.54                    1679.22             2509.15             1679.22
s2811           90462.59                    1742.30             2446.07             1742.30
s2812          335069.48                    4188.37                0.00             5794.34
s2813          239834.94                    3236.02              952.35             3236.02
s2814          186486.17                    2702.54             1485.83             2702.54
s2815          272768.09                    3565.35              623.01             3565.35
s2816          189635.96                    2734.03             1454.34             2734.03
s2817          183991.49                    2677.59             1510.78             2677.59
s2818          252993.11                    3367.60              820.76             3367.60
s2819          325383.42                    4091.51               96.86             4091.51
s2820          335069.48                    4188.37                0.00             4496.96
s2821          194520.43                    2782.88             1405.49             2782.88
s2822          291816.92                    3755.84              432.53             3755.84
s2823          184802.53                    2685.70             1502.67             2685.70
s2824          187638.36                    2714.06             1474.31             2714.06
s2825          194577.42                    2783.45             1404.92             2783.45
s2826          263201.19                    3469.69              718.68             3469.69
s2827          240517.04                    3242.84              945.52             3242.84
s2828          256566.57                    3403.34              785.03             3403.34
s2829          194944.79                    2787.12             1401.25             2787.12
s2830          175130.82                    2588.98             1599.39             2588.98
s2831          153290.50                    2370.58             1817.79             2370.58
s2832          335069.48                    4188.37                0.00             4265.31
s2833          300426.19                    3841.94              346.43             3841.94
s2834          157738.78                    2415.06             1773.31             2415.06
s2835          303095.84                    3868.63              319.74             3868.63
s2836          146204.34                    2299.72             1888.65             2299.72
s2837          214126.79                    2978.94             1209.43             2978.94
s2838          207523.38                    2912.91             1275.46             2912.91
s2839          273869.48                    3576.37              612.00             3576.37
s2840          335069.48                    4188.37                0.00             4394.37
s2841          264011.06                    3477.78              710.58             3477.78
s2842          335069.48                    4188.37                0.00             4724.15
s2843          304922.41                    3886.90              301.47             3886.90
s2844          299306.04                    3830.73              357.63             3830.73
s2845          233908.36                    3176.76             1011.61             3176.76
s2846          335069.48                    4188.37                0.00             4579.20
s2847           60205.28                    1439.73             2748.64             1439.73
s2848          158343.55                    2421.11             1767.26             2421.11
s2849          226071.79                    3098.39             1089.98             3098.39
s2850          200766.86                    2845.34             1343.03             2845.34
s2851          110691.22                    1944.59             2243.78             1944.59
s2852          248443.72                    3322.11              866.26             3322.11
s2853          335069.48                    4188.37                0.00             4979.49
s2854          211864.70                    2956.32             1232.05             2956.32
s2855          294904.29                    3786.72              401.65             3786.72
s2856          309146.59                    3929.14              259.23             3929.14
s2857          184670.83                    2684.38             1503.99             2684.38
s2858           41536.88                    1253.04             2935.33             1253.04
s2859          335069.48                    4188.37                0.00             5959.44
s2860          202008.18                    2857.76             1330.61             2857.76
s2861          335069.48                    4188.37                0.00             4204.80
s2862          147464.77                    2312.32             1876.05             2312.32
s2863          109972.88                    1937.40             2250.97             1937.40
s2864          228900.35                    3126.68             1061.69             3126.68
s2865          253607.21                    3373.75              814.62             3373.75
s2866           86567.12                    1703.34             2485.02             1703.34
s2867          176243.49                    2600.11             1588.26             2600.11
s2868          335069.48                    4188.37                0.00             5584.53
s2869          279132.86                    3629.00              559.37             3629.00
s2870          335069.48                    4188.37                0.00             5544.12
s2871          206069.76                    2898.37             1290.00             2898.37
s2872          200432.70                    2842.00             1346.37             2842.00
s2873          255529.26                    3392.97              795.40             3392.97
s2874          198886.64                    2826.54             1361.83             2826.54
s2875          177776.25                    2615.44             1572.93             2615.44
s2876          161028.69                    2447.96             1740.41             2447.96
s2877          227126.81                    3108.94             1079.43             3108.94
s2878          317460.78                    4012.28              176.09             4012.28
s2879          144312.65                    2280.80             1907.57             2280.80
s2880          299908.14                    3836.76              351.61             3836.76
s2881          335069.48                    4188.37                0.00             5408.01
s2882           62963.61                    1467.31             2721.06             1467.31
s2883          335069.48                    4188.37                0.00             4689.14
s2884          213155.73                    2969.23             1219.14             2969.23
s2885          325310.20                    4090.78               97.59             4090.78
s2886          263514.65                    3472.82              715.55             3472.82
s2887          214798.04                    2985.65             1202.71             2985.65
s2888          301106.93                    3848.74              339.63             3848.74
s2889          169052.93                    2528.20             1660.17             2528.20
s2890          100731.60                    1844.99             2343.38             1844.99
s2891          335069.48                    4188.37                0.00             4570.09
s2892          221946.28                    3057.14             1131.23             3057.14
s2893          301838.49                    3856.06              332.31             3856.06
s2894          324531.86                    4082.99              105.38             4082.99
s2895          335069.48                    4188.37                0.00             4266.06
s2896          171117.64                    2548.85             1639.52             2548.85
s2897          290255.14                    3740.23              448.14             3740.23
s2898          222583.18                    3063.51             1124.86             3063.51
s2899          298488.45                    3822.56              365.81             3822.56
s2900          335069.48                    4188.37                0.00             5255.84
s2901          329501.45                    4132.69               55.68             4132.69
s2902           31610.20                    1153.78             3034.59             1153.78
s2903          148340.08                    2321.07             1867.29             2321.07
s2904          335069.48                    4188.37                0.00             4693.39
s2905          234615.32                    3183.83             1004.54             3183.83
s2906          317747.23                    4015.15              173.22             4015.15
s2907          335069.48                    4188.37                0.00             4751.18
s2908          143290.50                    2270.58             1917.79             2270.58
s2909          268578.41                    3523.46              664.91             3523.46
s2910          224623.73                    3083.91             1104.46             3083.91
s2911          195375.17                    2791.43             1396.94             2791.43
s2912          250957.46                    3347.25              841.12             3347.25
s2913          244096.72                    3278.64              909.73             3278.64
s2914          223662.13                    3074.29             1114.07             3074.29
s2915          249300.83                    3330.68              857.69             3330.68
s2916          151597.01                    2353.64             1834.72             2353.64
s2917          335069.48                    4188.37                0.00             4700.37
s2918           15703.30                     994.71             3193.66              994.71
s2919          264260.63                    3480.28              708.09             3480.28
s2920          263493.51                    3472.61              715.76             3472.61
s2921          335069.48                    4188.37                0.00             4366.37
s2922          331142.44                    4149.10               39.27             4149.10
s2923          335069.48                    4188.37                0.00             4593.84
s2924          190044.14                    2738.12             1450.25             2738.12
s2925          248456.12                    3322.23              866.13             3322.23
s2926          302435.18                    3862.03              326.34             3862.03
s2927          157236.26                    2410.04             1778.33             2410.04
s2928          129302.68                    2130.70             2057.67             2130.70
s2929          335069.48                    4188.37                0.00             5221.58
s2930          335069.48                    4188.37                0.00             4877.26
s2931          246784.62                    3305.52              882.85             3305.52
s2932          178120.34                    2618.88             1569.49             2618.88
s2933          335069.48                    4188.37                0.00             4685.52
s2934           93902.71                    1776.70             2411.67             1776.70
s2935          240451.68                    3242.19              946.18             3242.19
s2936           65809.60                    1495.77             2692.60             1495.77
s2937          -28809.25                     549.58             3638.79              549.58
s2938           84474.50                    1682.42             2505.95             1682.42
s2939          157077.10                    2408.44             1779.92             2408.44
s2940          203670.70                    2874.38             1313.99             2874.38
s2941          185144.86                    2689.12             1499.25             2689.12
s2942          335069.48                    4188.37                0.00             5754.51
s2943          117294.92                    2010.62             2177.75             2010.62
s2944          276009.58                    3597.77              590.60             3597.77
s2945          335069.48                    4188.37                0.00             4240.39
s2946          178617.79                    2623.85             1564.52             2623.85
s2947          335069.48                    4188.37                0.00             4983.48
s2948          192213.42                    2759.81             1428.56             2759.81
s2949          107247.20                    1910.15             2278.22             1910.15
s2950           79679.51                    1634.47             2553.90             1634.47
s2951          335069.48                    4188.37                0.00             6724.56
s2952          335069.48                    4188.37                0.00             4794.20
s2953           54221.17                    1379.89             2808.48             1379.89
s2954           -5717.38                     780.50             3407.87              780.50
s2955          184536.50                    2683.04             1505.33             2683.04
s2956          332355.11                    4161.22               27.14             4161.22
s2957          335069.48                    4188.37                0.00             4794.97
s2958          151556.60                    2353.24             1835.13             2353.24
s2959           82789.53                    1665.57             2522.80             1665.57
s2960          296236.75                    3800.04              388.33             3800.04
s2961          147504.64                    2312.72             1875.65             2312.72
s2962          312472.03                    3962.39              225.97             3962.39
s2963          133124.79                    2168.92             2019.45             2168.92
s2964          335069.48                    4188.37                0.00             4579.29
s2965           81373.93                    1651.41             2536.96             1651.41
s2966          311502.53                    3952.70              235.67             3952.70
s2967          157974.06                    2417.41             1770.95             2417.41
s2968          267974.88                    3517.42              670.95             3517.42
s2969          274383.62                    3581.51              606.86             3581.51
s2970          293147.14                    3769.15              419.22             3769.15
s2971          -13179.03                     705.88             3482.49              705.88
s2972          203169.31                    2869.37             1319.00             2869.37
s2973          124698.18                    2084.66             2103.71             2084.66
s2974          233770.01                    3175.37             1012.99             3175.37
s2975          205996.35                    2897.64             1290.73             2897.64
s2976           86908.46                    1706.76             2481.61             1706.76
s2977          275143.87                    3589.11              599.26             3589.11
s2978          177487.17                    2612.55             1575.82             2612.55
s2979          274049.73                    3578.17              610.20             3578.17
s2980          254005.22                    3377.73              810.64             3377.73
s2981          318452.09                    4022.19              166.17             4022.19
s2982          142295.18                    2260.63             1927.74             2260.63
s2983          259204.15                    3429.72              758.65             3429.72
s2984          195279.10                    2790.46             1397.90             2790.46
s2985          245750.31                    3295.18              893.19             3295.18
s2986          335069.48                    4188.37                0.00             5520.84
s2987          335069.48                    4188.37                0.00             4341.87
s2988          159298.88                    2430.66             1757.71             2430.66
s2989          220948.97                    3047.16             1141.21             3047.16
s2990          -37242.41                     465.25             3723.12              465.25
s2991          335069.48                    4188.37                0.00             4467.39
s2992          197106.41                    2808.74             1379.63             2808.74
s2993          335069.48                    4188.37                0.00             4461.95
s2994           -9255.87                     745.11             3443.25              745.11
s2995          114537.32                    1983.05             2205.32             1983.05
s2996          335069.48                    4188.37                0.00             4264.10
s2997          280373.34                    3641.41              546.96             3641.41
s2998          319152.50                    4029.20              159.17             4029.20
s2999          260848.44                    3446.16              742.21             3446.16
s3000          335069.48                    4188.37                0.00             4290.08
s3001          193775.26                    2775.43             1412.94             2775.43
s3002          173015.56                    2567.83             1620.54             2567.83
s3003          155164.60                    2389.32             1799.05             2389.32
s3004          335069.48                    4188.37                0.00             4445.82
s3005          303092.83                    3868.60              319.77             3868.60
s3006          286151.83                    3699.19              489.18             3699.19
s3007          256522.97                    3402.90              785.47             3402.90
s3008          277895.50                    3616.63              571.74             3616.63
s3009          283433.22                    3672.01              516.36             3672.01
s3010          171952.05                    2557.19             1631.17             2557.19
s3011          121477.66                    2052.45             2135.92             2052.45
s3012          231298.40                    3150.66             1037.71             3150.66
s3013          154728.87                    2384.96             1803.41             2384.96
s3014          335069.48                    4188.37                0.00             5251.17
s3015          264525.38                    3482.93              705.44             3482.93
s3016          269400.33                    3531.68              656.69             3531.68
s3017          335069.48                    4188.37                0.00             4509.20
s3018          155012.95                    2387.80             1800.57             2387.80
s3019          265113.39                    3488.81              699.56             3488.81
s3020          282022.52                    3657.90              530.47             3657.90
s3021          290868.73                    3746.36              442.01             3746.36
s3022          117702.91                    2014.70             2173.67             2014.70
s3023          167766.25                    2515.34             1673.03             2515.34
s3024          164360.24                    2481.28             1707.09             2481.28
s3025           52763.86                    1365.31             2823.06             1365.31
s3026          335069.48                    4188.37                0.00             4843.59
s3027          232270.43                    3160.38             1027.99             3160.38
s3028          312306.62                    3960.74              227.63             3960.74
s3029          264904.60                    3486.72              701.65             3486.72
s3030          230843.25                    3146.11             1042.26             3146.11
s3031          211971.54                    2957.39             1230.98             2957.39
s3032          182658.18                    2664.26             1524.11             2664.26
s3033          335069.48                    4188.37                0.00             4808.81
s3034          119694.97                    2034.62             2153.75             2034.62
s3035           63489.72                    1472.57             2715.80             1472.57
s3036           -4876.92                     788.90             3399.46              788.90
s3037           91970.34                    1757.38             2430.99             1757.38
s3038          285606.71                    3693.74              494.63             3693.74
s3039          175329.51                    2590.97             1597.40             2590.97
s3040          235610.43                    3193.78              994.59             3193.78
s3041          197569.67                    2813.37             1375.00             2813.37
s3042           80526.26                    1642.94             2545.43             1642.94
s3043          148202.26                    2319.70             1868.67             2319.70
s3044          335069.48                    4188.37                0.00             5210.61
s3045          318584.47                    4023.52              164.85             4023.52
s3046          112280.75                    1960.48             2227.89             1960.48
s3047          335069.48                    4188.37                0.00             4579.73
s3048           95059.56                    1788.27             2400.10             1788.27
s3049          335069.48                    4188.37                0.00             4687.50
s3050          335069.48                    4188.37                0.00             4660.53
s3051          248265.76                    3320.33              868.04             3320.33
s3052          235921.20                    3196.89              991.48             3196.89
s3053          158169.39                    2419.37             1769.00             2419.37
s3054          335069.48                    4188.37                0.00             5192.73
s3055          335069.48                    4188.37                0.00             5610.82
s3056          257744.11                    3415.11              773.25             3415.11
s3057          292726.80                    3764.94              423.43             3764.94
s3058          133241.21                    2170.09             2018.28             2170.09
s3059          335069.48                    4188.37                0.00             4860.38
s3060          335069.48                    4188.37                0.00             4769.92
s3061          335069.48                    4188.37                0.00             4245.59
s3062          137418.34                    2211.86             1976.51             2211.86
s3063          100122.51                    1838.90             2349.47             1838.90
s3064           40158.63                    1239.26             2949.11             1239.26
s3065          -12865.63                     709.02             3479.35              709.02
s3066          268664.58                    3524.32              664.05             3524.32
s3067          300820.24                    3845.88              342.49             3845.88
s3068          -83767.37                       0.00             4188.37                0.00
s3069           14443.82                     982.11             3206.26              982.11
s3070          171309.23                    2550.77             1637.60             2550.77
s3071          126144.93                    2099.12             2089.25             2099.12
s3072          -83767.37                       0.00             4188.37                0.00
s3073          -83767.37                       0.00             4188.37                0.00
s3074           29670.74                    1134.38             3053.99             1134.38
s3075          335069.48                    4188.37                0.00             4189.08
s3076          115856.46                    1996.24             2192.13             1996.24
s3077          177453.80                    2612.21             1576.16             2612.21
s3078          326768.85                    4105.36               83.01             4105.36
s3079          131406.88                    2151.74             2036.63             2151.74
s3080           99616.97                    1833.84             2354.53             1833.84
s3081          175650.35                    2594.18             1594.19             2594.18
s3082          273281.39                    3570.49              617.88             3570.49
s3083          258615.03                    3423.82              764.54             3423.82
s3084          232385.72                    3161.53             1026.84             3161.53
s3085           96550.70                    1803.18             2385.19             1803.18
s3086          103112.24                    1868.80             2319.57             1868.80
s3087          335069.48                    4188.37                0.00             4643.13
s3088          335069.48                    4188.37                0.00             5179.62
s3089          114061.02                    1978.28             2210.08             1978.28
s3090          335069.48                    4188.37                0.00             6041.05
s3091          328918.03                    4126.85               61.51             4126.85
s3092          298793.10                    3825.60              362.76             3825.60
s3093          214004.79                    2977.72             1210.65             2977.72
s3094          335069.48                    4188.37                0.00             4487.70
s3095           62967.38                    1467.35             2721.02             1467.35
s3096          124713.22                    2084.81             2103.56             2084.81
s3097          298383.48                    3821.51              366.86             3821.51
s3098           93247.91                    1770.15             2418.22             1770.15
s3099          253962.47                    3377.30              811.07             3377.30
s3100          273105.34                    3568.73              619.64             3568.73
s3101          155111.79                    2388.79             1799.58             2388.79
s3102          281492.63                    3652.60              535.77             3652.60
s3103          229694.69                    3134.62             1053.75             3134.62
s3104          219003.68                    3027.71             1160.66             3027.71
s3105          335009.30                    4187.77                0.60             4187.77
s3106          193732.56                    2775.00             1413.37             2775.00
s3107          335069.48                    4188.37                0.00             6057.63
s3108          253480.57                    3372.48              815.89             3372.48
s3109          296714.28                    3804.82              383.55             3804.82
s3110          325561.15                    4093.29               95.08             4093.29
s3111          301169.74                    3849.37              339.00             3849.37
s3112          308607.69                    3923.75              264.62             3923.75
s3113          335069.48                    4188.37                0.00             4848.47
s3114          228002.71                    3117.70             1070.67             3117.70
s3115          245731.97                    3294.99              893.38             3294.99
s3116          297334.96                    3811.02              377.35             3811.02
s3117          113494.31                    1972.62             2215.75             1972.62
s3118          296643.16                    3804.11              384.26             3804.11
s3119           32567.16                    1163.35             3025.02             1163.35
s3120          264666.86                    3484.34              704.03             3484.34
s3121          335069.48                    4188.37                0.00             4917.58
s3122          175063.75                    2588.31             1600.06             2588.31
s3123          142903.52                    2266.71             1921.66             2266.71
s3124          231668.75                    3154.36             1034.01             3154.36
s3125          297396.93                    3811.64              376.73             3811.64
s3126          322318.63                    4060.86              127.51             4060.86
s3127          335069.48                    4188.37                0.00             4422.50
s3128          310398.61                    3941.66              246.71             3941.66
s3129          327591.07                    4113.58               74.78             4113.58
s3130           14708.41                     984.76             3203.61              984.76
s3131           15089.03                     988.56             3199.80              988.56
s3132          124173.28                    2079.41             2108.96             2079.41
s3133          262966.42                    3467.34              721.03             3467.34
s3134           76169.43                    1599.37             2589.00             1599.37
s3135          259437.95                    3432.05              756.32             3432.05
s3136           78439.51                    1622.07             2566.30             1622.07
s3137           81235.61                    1650.03             2538.34             1650.03
s3138          313143.01                    3969.10              219.26             3969.10
s3139          335069.48                    4188.37                0.00             4293.47
s3140          210962.18                    2947.30             1241.07             2947.30
s3141          155299.85                    2390.67             1797.70             2390.67
s3142          240639.36                    3244.07              944.30             3244.07
s3143          228735.22                    3125.03             1063.34             3125.03
s3144          221219.67                    3049.87             1138.50             3049.87
s3145          256047.23                    3398.15              790.22             3398.15
s3146          266867.81                    3506.35              682.02             3506.35
s3147          244734.54                    3285.02              903.35             3285.02
s3148          171934.89                    2557.02             1631.35             2557.02
s3149          204238.73                    2880.06             1308.31             2880.06
s3150          244560.72                    3283.28              905.09             3283.28
s3151          335069.48                    4188.37                0.00             4715.50
s3152          214224.57                    2979.92             1208.45             2979.92
s3153          335069.48                    4188.37                0.00             4698.15
s3154          210251.92                    2940.19             1248.18             2940.19
s3155          301100.04                    3848.67              339.69             3848.67
s3156          335069.48                    4188.37                0.00             4470.28
s3157          285975.92                    3697.43              490.94             3697.43
s3158          286731.82                    3704.99              483.38             3704.99
s3159           75423.46                    1591.91             2596.46             1591.91
