Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

     2815.84          194521.63             2508.39              628.79              307.46                0.60           163775.67



Scenario           Profit              Sales               Leftover_inv        demand
s598           225267.59                    2815.84                0.00             3412.11
s599           225267.59                    2815.84                0.00             4584.96
s600           207923.11                    2642.40              173.44             2642.40
s601            -5898.70                     504.18             2311.66              504.18
s602           225267.59                    2815.84                0.00             3611.60
s603           225267.59                    2815.84                0.00             3035.74
s604           214748.35                    2710.65              105.19             2710.65
s605           225267.59                    2815.84                0.00             4724.58
s606           119547.29                    1758.64             1057.20             1758.64
s607           225267.59                    2815.84                0.00             3298.15
s608           217862.33                    2741.79               74.05             2741.79
s609           225267.59                    2815.84                0.00             4303.92
s610           225267.59                    2815.84                0.00             4109.20
s611           159122.86                    2154.40              661.45             2154.40
s612           207615.71                    2639.33              176.52             2639.33
s613           225267.59                    2815.84                0.00             4013.52
s614           225267.59                    2815.84                0.00             4473.59
s615           225267.59                    2815.84                0.00             4371.24
s616           225267.59                    2815.84                0.00             3177.97
s617           225267.59                    2815.84                0.00             4257.30
s618           225267.59                    2815.84                0.00             3406.46
s619           225267.59                    2815.84                0.00             4453.38
s620           225267.59                    2815.84                0.00             3915.61
s621           225267.59                    2815.84                0.00             4992.72
s622           221073.49                    2773.90               41.94             2773.90
s623           202094.68                    2584.12              231.73             2584.12
s624           225267.59                    2815.84                0.00             4588.58
s625           225267.59                    2815.84                0.00             4264.39
s626           225267.59                    2815.84                0.00             3739.13
s627           224501.71                    2808.19                7.66             2808.19
s628           225267.59                    2815.84                0.00             3256.34
s629           225267.59                    2815.84                0.00             3366.47
s630           225267.59                    2815.84                0.00             3784.30
s631           225267.59                    2815.84                0.00             4524.95
s632           225267.59                    2815.84                0.00             4458.47
s633           123730.55                    1800.47             1015.37             1800.47
s634           225267.59                    2815.84                0.00             5114.79
s635           225267.59                    2815.84                0.00             2950.79
s636           145403.47                    2017.20              798.64             2017.20
s637           190288.09                    2466.05              349.80             2466.05
s638           225267.59                    2815.84                0.00             2923.39
s639           177429.95                    2337.47              478.38             2337.47
s640           225267.59                    2815.84                0.00             4123.54
s641           217631.13                    2739.48               76.36             2739.48
s642           225267.59                    2815.84                0.00             3340.03
s643           225267.59                    2815.84                0.00             6148.19
s644           210159.63                    2664.77              151.08             2664.77
s645           225267.59                    2815.84                0.00             3053.38
s646           225267.59                    2815.84                0.00             4276.87
s647           225267.59                    2815.84                0.00             4848.35
s648           225267.59                    2815.84                0.00             3233.87
s649           225267.59                    2815.84                0.00             3011.29
s650           154051.63                    2103.69              712.16             2103.69
s651           225267.59                    2815.84                0.00             3761.10
s652           225267.59                    2815.84                0.00             3254.77
s653           225267.59                    2815.84                0.00             4348.52
s654           197769.53                    2540.86              274.98             2540.86
s655           225267.59                    2815.84                0.00             2975.28
s656           194668.21                    2509.85              305.99             2509.85
s657           213368.37                    2696.85              118.99             2696.85
s658           225267.59                    2815.84                0.00             3158.92
s659           132183.44                    1885.00              930.84             1885.00
s660           211404.96                    2677.22              138.63             2677.22
s661           199032.26                    2553.49              262.35             2553.49
s662           225267.59                    2815.84                0.00             3630.06
s663            82667.85                    1389.85             1426.00             1389.85
s664           225267.59                    2815.84                0.00             4542.15
s665           225267.59                    2815.84                0.00             4662.61
s666           202154.54                    2584.71              231.13             2584.71
s667           225267.59                    2815.84                0.00             3575.80
s668           225267.59                    2815.84                0.00             2896.09
s669           225267.59                    2815.84                0.00             3548.42
s670           225267.59                    2815.84                0.00             3501.09
s671           225267.59                    2815.84                0.00             4540.04
s672           225267.59                    2815.84                0.00             2857.78
s673           225267.59                    2815.84                0.00             4653.68
s674           225267.59                    2815.84                0.00             3767.87
s675           225267.59                    2815.84                0.00             2899.17
s676           217889.70                    2742.07               73.78             2742.07
s677           225267.59                    2815.84                0.00             4484.41
s678           225267.59                    2815.84                0.00             4083.43
s679           209566.10                    2658.83              157.01             2658.83
s680           201050.56                    2573.67              242.17             2573.67
s681           225267.59                    2815.84                0.00             4668.63
s682           225267.59                    2815.84                0.00             3964.22
s683           225267.59                    2815.84                0.00             3851.53
s684           151266.24                    2075.83              740.01             2075.83
s685           225267.59                    2815.84                0.00             5428.32
s686           225267.59                    2815.84                0.00             3390.30
s687           225267.59                    2815.84                0.00             5149.09
s688           225267.59                    2815.84                0.00             4067.76
s689           225267.59                    2815.84                0.00             3325.90
s690           225267.59                    2815.84                0.00             3829.42
s691           225267.59                    2815.84                0.00             4115.61
s692           225267.59                    2815.84                0.00             4347.75
s693            17249.22                     735.66             2080.18              735.66
s694           225267.59                    2815.84                0.00             3649.71
s695           225267.59                    2815.84                0.00             3040.11
s696            79042.33                    1353.59             1462.25             1353.59
s697           225267.59                    2815.84                0.00             3651.63
s698           225267.59                    2815.84                0.00             3534.01
s699           225267.59                    2815.84                0.00             3010.33
s700           225267.59                    2815.84                0.00             4274.63
s701           141677.07                    1979.94              835.91             1979.94
s702            68056.19                    1243.73             1572.11             1243.73
s703           168447.87                    2247.65              568.20             2247.65
s704           225267.59                    2815.84                0.00             3249.34
s705           225267.59                    2815.84                0.00             6014.80
s706           225267.59                    2815.84                0.00             2894.81
s707           225267.59                    2815.84                0.00             4027.67
s708           225267.59                    2815.84                0.00             3286.20
s709           225267.59                    2815.84                0.00             3765.58
s710           225267.59                    2815.84                0.00             3485.44
s711           198794.52                    2551.11              264.73             2551.11
s712           177645.48                    2339.62              476.22             2339.62
s713            58689.68                    1150.07             1665.78             1150.07
s714           225267.59                    2815.84                0.00             2841.79
s715           156777.16                    2130.94              684.90             2130.94
s716           225267.59                    2815.84                0.00             4778.89
s717           206218.17                    2625.35              190.49             2625.35
s718            12465.89                     687.83             2128.02              687.83
s719           172869.43                    2291.86              523.98             2291.86
s720           225267.59                    2815.84                0.00             2869.64
s721           225267.59                    2815.84                0.00             3937.43
s722           225267.59                    2815.84                0.00             3947.75
s723           225267.59                    2815.84                0.00             4839.66
s724           194818.30                    2511.35              304.49             2511.35
s725           130064.98                    1863.82              952.03             1863.82
s726           155451.09                    2117.68              698.16             2117.68
s727           137016.22                    1933.33              882.51             1933.33
s728           225267.59                    2815.84                0.00             3653.99
s729             6598.70                     629.16             2186.69              629.16
s730           225267.59                    2815.84                0.00             3251.25
s731           225267.59                    2815.84                0.00             4295.44
s732           225267.59                    2815.84                0.00             3259.96
s733           225267.59                    2815.84                0.00             4070.31
s734           225267.59                    2815.84                0.00             4456.71
s735           219690.83                    2760.08               55.77             2760.08
s736           225267.59                    2815.84                0.00             3740.01
s737            95772.14                    1520.89             1294.95             1520.89
s738           225267.59                    2815.84                0.00             4058.69
s739           225267.59                    2815.84                0.00             3758.47
s740            26564.89                     828.82             1987.03              828.82
s741           180937.15                    2372.54              443.30             2372.54
s742           225267.59                    2815.84                0.00             3671.03
s743           225267.59                    2815.84                0.00             4454.55
s744           168461.28                    2247.78              568.06             2247.78
s745            24357.91                     806.75             2009.10              806.75
s746           225267.59                    2815.84                0.00             3108.67
s747           189631.78                    2459.49              356.36             2459.49
s748           225267.59                    2815.84                0.00             3132.43
s749            83692.52                    1400.09             1415.75             1400.09
s750           225267.59                    2815.84                0.00             2964.93
s751            92821.23                    1491.38             1324.46             1491.38
s752           225267.59                    2815.84                0.00             4327.13
s753           225267.59                    2815.84                0.00             3808.48
s754           225267.59                    2815.84                0.00             4308.15
s755           225267.59                    2815.84                0.00             2890.55
s756           213254.04                    2695.71              120.14             2695.71
s757           123386.69                    1797.04             1018.81             1797.04
s758           225267.59                    2815.84                0.00             2829.02
s759           152322.58                    2086.39              729.45             2086.39
s760           225267.59                    2815.84                0.00             3025.54
s761           190934.84                    2472.52              343.33             2472.52
s762           -50776.70                      55.40             2760.44               55.40
s763           225267.59                    2815.84                0.00             3435.61
s764           225267.59                    2815.84                0.00             2815.84
s765           225267.59                    2815.84                0.00             3909.41
s766           220733.96                    2770.51               45.34             2770.51
s767           225267.59                    2815.84                0.00             3049.21
s768           225267.59                    2815.84                0.00             4192.51
s769           225267.59                    2815.84                0.00             3692.80
s770           200505.79                    2568.23              247.62             2568.23
s771           152548.64                    2088.66              727.19             2088.66
s772           195270.95                    2515.88              299.97             2515.88
s773           225267.59                    2815.84                0.00             3008.22
s774           120537.90                    1768.55             1047.30             1768.55
s775           225267.59                    2815.84                0.00             4207.64
s776            33933.32                     902.50             1913.34              902.50
s777           225267.59                    2815.84                0.00             3276.20
s778           225267.59                    2815.84                0.00             3550.82
s779           225267.59                    2815.84                0.00             3212.75
s780           192865.23                    2491.82              324.02             2491.82
s781           225267.59                    2815.84                0.00             3637.04
s782           225267.59                    2815.84                0.00             4725.85
s783           197476.42                    2537.93              277.91             2537.93
s784           225267.59                    2815.84                0.00             4100.33
s785           176053.34                    2323.70              492.14             2323.70
s786           225267.59                    2815.84                0.00             4138.65
s787           225267.59                    2815.84                0.00             2920.68
s788           225267.59                    2815.84                0.00             4745.56
s789           225267.59                    2815.84                0.00             4852.44
s790           132063.15                    1883.80              932.04             1883.80
s791           225267.59                    2815.84                0.00             4321.98
s792           212246.82                    2685.64              130.21             2685.64
s793           225267.59                    2815.84                0.00             6035.53
s794           119598.28                    1759.15             1056.69             1759.15
s795           134855.36                    1911.72              904.12             1911.72
s796           225267.59                    2815.84                0.00             3664.80
s797           127134.43                    1834.51              981.33             1834.51
s798           116936.99                    1732.54             1083.31             1732.54
s799           225267.59                    2815.84                0.00             3369.87
s800           225267.59                    2815.84                0.00             2843.38
s801           225267.59                    2815.84                0.00             4641.19
s802           225267.59                    2815.84                0.00             5818.94
s803           123136.77                    1794.54             1021.31             1794.54
s804           225267.59                    2815.84                0.00             3717.57
s805           225267.59                    2815.84                0.00             3264.00
s806           225267.59                    2815.84                0.00             3780.96
s807           205087.05                    2614.04              201.81             2614.04
s808           181408.43                    2377.25              438.59             2377.25
s809           206604.66                    2629.22              186.63             2629.22
s810            79580.47                    1358.97             1456.87             1358.97
s811           225267.59                    2815.84                0.00             4518.49
s812           186418.86                    2427.36              388.49             2427.36
s813           183918.03                    2402.35              413.50             2402.35
s814           225267.59                    2815.84                0.00             4131.85
s815           225267.59                    2815.84                0.00             4064.17
s816           225267.59                    2815.84                0.00             3277.52
s817           225267.59                    2815.84                0.00             3299.79
s818           225267.59                    2815.84                0.00             4043.74
s819           225267.59                    2815.84                0.00             3970.90
s820           225267.59                    2815.84                0.00             4488.34
s821           225267.59                    2815.84                0.00             5108.29
s822           189388.61                    2457.06              358.79             2457.06
s823           225267.59                    2815.84                0.00             3334.86
s824           225267.59                    2815.84                0.00             3068.41
s825           225267.59                    2815.84                0.00             3674.90
s826           225267.59                    2815.84                0.00             2911.90
s827           225267.59                    2815.84                0.00             5314.43
s828           225267.59                    2815.84                0.00             2952.21
s829           225267.59                    2815.84                0.00             3773.81
s830           225267.59                    2815.84                0.00             4418.07
s831           225267.59                    2815.84                0.00             3362.92
s832           225267.59                    2815.84                0.00             3515.08
s833           225267.59                    2815.84                0.00             5286.51
s834           225267.59                    2815.84                0.00             6320.49
s835           225267.59                    2815.84                0.00             4355.46
s836           225267.59                    2815.84                0.00             3765.63
s837           156292.78                    2126.10              689.75             2126.10
s838           225267.59                    2815.84                0.00             4085.26
s839           129160.19                    1854.77              961.07             1854.77
s840           225267.59                    2815.84                0.00             3674.04
s841            59222.27                    1155.39             1660.45             1155.39
s842           225267.59                    2815.84                0.00             4315.15
s843           161666.61                    2179.84              636.01             2179.84
s844           223728.25                    2800.45               15.39             2800.45
s845           147477.68                    2037.95              777.90             2037.95
s846           225267.59                    2815.84                0.00             3089.17
s847           225267.59                    2815.84                0.00             4255.98
s848           194109.08                    2504.26              311.59             2504.26
s849           169558.48                    2258.75              557.09             2258.75
s850           156133.95                    2124.51              691.34             2124.51
s851           225267.59                    2815.84                0.00             3758.65
s852           159920.41                    2162.37              653.47             2162.37
s853           134242.01                    1905.59              910.26             1905.59
s854           225267.59                    2815.84                0.00             3953.91
s855           225267.59                    2815.84                0.00             4347.45
s856           225267.59                    2815.84                0.00             3421.93
s857           170368.02                    2266.85              549.00             2266.85
s858           216073.28                    2723.90               91.94             2723.90
s859           225267.59                    2815.84                0.00             3705.26
s860           225267.59                    2815.84                0.00             2823.65
s861           184578.57                    2408.95              406.89             2408.95
s862           225267.59                    2815.84                0.00             3337.97
s863           140021.11                    1963.38              852.46             1963.38
s864           225267.59                    2815.84                0.00             3432.50
s865           225267.59                    2815.84                0.00             5001.26
s866           225267.59                    2815.84                0.00             7977.10
s867           190126.95                    2464.44              351.41             2464.44
s868           225267.59                    2815.84                0.00             2885.15
s869           167363.09                    2236.80              579.04             2236.80
s870           181974.92                    2382.92              432.93             2382.92
s871           163598.94                    2199.16              616.69             2199.16
s872           163572.37                    2198.89              616.95             2198.89
s873           225267.59                    2815.84                0.00             3034.38
s874           225267.59                    2815.84                0.00             3577.90
s875           225267.59                    2815.84                0.00             4002.71
s876           225267.59                    2815.84                0.00             3001.38
s877           225267.59                    2815.84                0.00             4951.93
s878           225267.59                    2815.84                0.00             3797.28
s879            68792.74                    1251.10             1564.75             1251.10
s880           197489.42                    2538.06              277.78             2538.06
s881           225267.59                    2815.84                0.00             3570.62
s882           198849.18                    2551.66              264.18             2551.66
s883            17707.08                     740.24             2075.61              740.24
s884           225267.59                    2815.84                0.00             4285.79
s885           121852.70                    1781.70             1034.15             1781.70
s886           225267.59                    2815.84                0.00             4272.92
s887           225267.59                    2815.84                0.00             5247.82
s888           225267.59                    2815.84                0.00             4328.85
s889           225267.59                    2815.84                0.00             4683.40
s890           225267.59                    2815.84                0.00             3240.45
s891           225267.59                    2815.84                0.00             3837.92
s892           225267.59                    2815.84                0.00             4093.52
s893           154604.17                    2109.21              706.63             2109.21
s894           187648.66                    2439.66              376.19             2439.66
s895           115676.56                    1719.93             1095.91             1719.93
s896           173983.89                    2303.01              512.84             2303.01
s897           225267.59                    2815.84                0.00             2826.62
s898           225267.59                    2815.84                0.00             3117.32
s899           225267.59                    2815.84                0.00             3368.19
s900           121743.28                    1780.60             1035.24             1780.60
s901           158012.23                    2143.29              672.55             2143.29
s902           202287.79                    2586.05              229.80             2586.05
s903           190766.04                    2470.83              345.02             2470.83
s904           225267.59                    2815.84                0.00             3756.06
s905           139195.59                    1955.12              860.72             1955.12
s906           225267.59                    2815.84                0.00             5392.87
s907           225267.59                    2815.84                0.00             4079.70
s908           225267.59                    2815.84                0.00             3558.27
s909           225267.59                    2815.84                0.00             4381.37
s910           225267.59                    2815.84                0.00             3059.99
s911           183651.04                    2399.68              416.17             2399.68
s912           225267.59                    2815.84                0.00             4581.84
s913            21966.23                     782.83             2033.01              782.83
s914           219885.40                    2762.02               53.82             2762.02
s915           225267.59                    2815.84                0.00             3898.20
s916           225267.59                    2815.84                0.00             3460.04
s917           142894.16                    1992.11              823.73             1992.11
s918           142069.97                    1983.87              831.98             1983.87
s919           119495.40                    1758.12             1057.72             1758.12
s920           225267.59                    2815.84                0.00             3162.90
s921           217244.07                    2735.61               80.24             2735.61
s922            96923.25                    1532.40             1283.44             1532.40
s923            68209.64                    1245.27             1570.58             1245.27
s924           225267.59                    2815.84                0.00             4490.77
s925            78867.91                    1351.85             1464.00             1351.85
s926           225267.59                    2815.84                0.00             4043.23
s927           163989.07                    2203.06              612.79             2203.06
s928           187680.35                    2439.97              375.87             2439.97
s929           211668.47                    2679.85              135.99             2679.85
s930           225267.59                    2815.84                0.00             2946.47
s931           225267.59                    2815.84                0.00             4224.48
s932           225267.59                    2815.84                0.00             3178.47
s933           215471.94                    2717.89               97.96             2717.89
s934           107957.19                    1642.74             1173.10             1642.74
s935           225267.59                    2815.84                0.00             4141.19
s936           225267.59                    2815.84                0.00             4604.39
s937           225267.59                    2815.84                0.00             4878.64
s938           183497.30                    2398.14              417.70             2398.14
s939            -7233.80                     490.83             2325.01              490.83
s940           225267.59                    2815.84                0.00             2929.40
s941           225267.59                    2815.84                0.00             4826.24
s942           225267.59                    2815.84                0.00             3001.98
s943           165808.51                    2221.25              594.59             2221.25
s944           196938.82                    2532.56              283.29             2532.56
s945           164307.32                    2206.24              609.60             2206.24
s946           225267.59                    2815.84                0.00             3372.67
s947           172653.70                    2289.71              526.14             2289.71
s948           138785.79                    1951.03              864.82             1951.03
s949            35486.26                     918.03             1897.81              918.03
s950           218080.13                    2743.97               71.87             2743.97
s951           225267.59                    2815.84                0.00             3473.07
s952           225267.59                    2815.84                0.00             3642.63
s953           185246.82                    2415.64              400.21             2415.64
s954           225267.59                    2815.84                0.00             4806.45
s955           225267.59                    2815.84                0.00             4026.91
s956           162872.17                    2191.89              623.95             2191.89
s957           225267.59                    2815.84                0.00             2982.48
s958           225267.59                    2815.84                0.00             3249.37
s959           211686.50                    2680.03              135.81             2680.03
s960           225267.59                    2815.84                0.00             4830.69
s961           225267.59                    2815.84                0.00             3702.37
s962           225267.59                    2815.84                0.00             3393.58
s963           225267.59                    2815.84                0.00             3772.40
s964           225267.59                    2815.84                0.00             3069.58
s965           225267.59                    2815.84                0.00             4851.12
s966           225267.59                    2815.84                0.00             3986.17
s967           225267.59                    2815.84                0.00             3605.83
s968           225267.59                    2815.84                0.00             3650.21
s969           110754.74                    1670.72             1145.13             1670.72
s970           225267.59                    2815.84                0.00             4612.46
s971            45457.69                    1017.75             1798.10             1017.75
s972           149669.85                    2059.87              755.98             2059.87
s973           225267.59                    2815.84                0.00             3590.05
s974           225267.59                    2815.84                0.00             3942.83
s975           225267.59                    2815.84                0.00             3810.33
s976           225267.59                    2815.84                0.00             4394.38
s977           178217.44                    2345.34              470.50             2345.34
s978           225267.59                    2815.84                0.00             3999.53
s979           122995.61                    1793.13             1022.72             1793.13
s980           225267.59                    2815.84                0.00             3756.12
s981           225267.59                    2815.84                0.00             3606.26
s982           104950.63                    1612.68             1203.17             1612.68
s983           225267.59                    2815.84                0.00             3544.87
s984           141302.42                    1976.19              839.65             1976.19
s985           208376.47                    2646.93              168.91             2646.93
s986           225267.59                    2815.84                0.00             3771.61
s987           196283.18                    2526.00              289.84             2526.00
s988           225267.59                    2815.84                0.00             6155.41
s989           225267.59                    2815.84                0.00             3874.54
s990           225267.59                    2815.84                0.00             2941.15
s991           144996.47                    2013.13              802.71             2013.13
s992           225267.59                    2815.84                0.00             5211.91
s993           155514.63                    2118.32              697.53             2118.32
s994           225267.59                    2815.84                0.00             3092.06
s995            34006.12                     903.23             1912.61              903.23
s996           121725.54                    1780.42             1035.42             1780.42
s997           133642.20                    1899.59              916.25             1899.59
s998           183101.85                    2394.19              421.66             2394.19
s999           194213.36                    2505.30              310.54             2505.30
s1000          225267.59                    2815.84                0.00             2825.04
